antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,segment,antecedents_str,consequents_str,rule
frozenset({'SaigonFlex UC-40'}),frozenset({'SaigonFlex UC-69'}),0.014925373134328358,0.09253731343283582,0.0029850746268656717,0.2,2.1612903225806455,1.0,0.0016039206950323012,1.1343283582089552,0.5454545454545455,0.028571428571428574,0.11842105263157895,0.11612903225806452,Everyday,SaigonFlex UC-40,SaigonFlex UC-69,SaigonFlex UC-40 → SaigonFlex UC-69
frozenset({'LotusWear UE-13'}),frozenset({'LotusWear UE-70'}),0.002369668246445498,0.004739336492890996,0.002369668246445498,1.0,210.99999999999997,1.0,0.0023584375912490737,inf,0.997624703087886,0.5,1.0,0.75,Performance,LotusWear UE-13,LotusWear UE-70,LotusWear UE-13 → LotusWear UE-70
frozenset({'MekongFit UE-20'}),frozenset({'MekongFit UE-04'}),0.002369668246445498,0.004739336492890996,0.002369668246445498,1.0,210.99999999999997,1.0,0.0023584375912490737,inf,0.997624703087886,0.5,1.0,0.75,Performance,MekongFit UE-20,MekongFit UE-04,MekongFit UE-20 → MekongFit UE-04
frozenset({'SaigonFlex UE-05'}),frozenset({'SaigonFlex UE-04'}),0.002369668246445498,0.004739336492890996,0.002369668246445498,1.0,210.99999999999997,1.0,0.0023584375912490737,inf,0.997624703087886,0.5,1.0,0.75,Performance,SaigonFlex UE-05,SaigonFlex UE-04,SaigonFlex UE-05 → SaigonFlex UE-04
"frozenset({'MekongFit UE-17', 'MekongFit UE-02'})",frozenset({'MekongFit UE-10'}),0.002369668246445498,0.004739336492890996,0.002369668246445498,1.0,210.99999999999997,1.0,0.0023584375912490737,inf,0.997624703087886,0.5,1.0,0.75,Performance,MekongFit UE-02 + MekongFit UE-17,MekongFit UE-10,MekongFit UE-02 + MekongFit UE-17 → MekongFit UE-10
"frozenset({'MekongFit UE-19', 'VietMotion UE-06'})",frozenset({'MekongFit UE-16'}),0.002369668246445498,0.004739336492890996,0.002369668246445498,1.0,210.99999999999997,1.0,0.0023584375912490737,inf,0.997624703087886,0.5,1.0,0.75,Performance,MekongFit UE-19 + VietMotion UE-06,MekongFit UE-16,MekongFit UE-19 + VietMotion UE-06 → MekongFit UE-16
frozenset({'LotusWear UE-70'}),frozenset({'LotusWear UE-13'}),0.004739336492890996,0.002369668246445498,0.002369668246445498,0.5,210.99999999999997,1.0,0.0023584375912490737,1.995260663507109,1.0,0.5,0.49881235154394293,0.75,Performance,LotusWear UE-70,LotusWear UE-13,LotusWear UE-70 → LotusWear UE-13
frozenset({'MekongFit UE-04'}),frozenset({'MekongFit UE-20'}),0.004739336492890996,0.002369668246445498,0.002369668246445498,0.5,210.99999999999997,1.0,0.0023584375912490737,1.995260663507109,1.0,0.5,0.49881235154394293,0.75,Performance,MekongFit UE-04,MekongFit UE-20,MekongFit UE-04 → MekongFit UE-20
frozenset({'SaigonFlex UE-04'}),frozenset({'SaigonFlex UE-05'}),0.004739336492890996,0.002369668246445498,0.002369668246445498,0.5,210.99999999999997,1.0,0.0023584375912490737,1.995260663507109,1.0,0.5,0.49881235154394293,0.75,Performance,SaigonFlex UE-04,SaigonFlex UE-05,SaigonFlex UE-04 → SaigonFlex UE-05
frozenset({'MekongFit UE-10'}),"frozenset({'MekongFit UE-17', 'MekongFit UE-02'})",0.004739336492890996,0.002369668246445498,0.002369668246445498,0.5,210.99999999999997,1.0,0.0023584375912490737,1.995260663507109,1.0,0.5,0.49881235154394293,0.75,Performance,MekongFit UE-10,MekongFit UE-02 + MekongFit UE-17,MekongFit UE-10 → MekongFit UE-02 + MekongFit UE-17
frozenset({'MekongFit UE-16'}),"frozenset({'MekongFit UE-19', 'VietMotion UE-06'})",0.004739336492890996,0.002369668246445498,0.002369668246445498,0.5,210.99999999999997,1.0,0.0023584375912490737,1.995260663507109,1.0,0.5,0.49881235154394293,0.75,Performance,MekongFit UE-16,MekongFit UE-19 + VietMotion UE-06,MekongFit UE-16 → MekongFit UE-19 + VietMotion UE-06
frozenset({'PhoenixWear UE-06'}),frozenset({'UrbanVN UE-10'}),0.002369668246445498,0.0071090047393364926,0.002369668246445498,1.0,140.66666666666669,1.0,0.0023528222636508616,inf,0.995249406175772,0.3333333333333333,1.0,0.6666666666666667,Performance,PhoenixWear UE-06,UrbanVN UE-10,PhoenixWear UE-06 → UrbanVN UE-10
"frozenset({'MekongFit UE-17', 'MekongFit UE-10'})",frozenset({'MekongFit UE-02'}),0.002369668246445498,0.0071090047393364926,0.002369668246445498,1.0,140.66666666666669,1.0,0.0023528222636508616,inf,0.995249406175772,0.3333333333333333,1.0,0.6666666666666667,Performance,MekongFit UE-10 + MekongFit UE-17,MekongFit UE-02,MekongFit UE-10 + MekongFit UE-17 → MekongFit UE-02
"frozenset({'MekongFit UE-02', 'MekongFit UE-10'})",frozenset({'MekongFit UE-17'}),0.002369668246445498,0.0071090047393364926,0.002369668246445498,1.0,140.66666666666669,1.0,0.0023528222636508616,inf,0.995249406175772,0.3333333333333333,1.0,0.6666666666666667,Performance,MekongFit UE-02 + MekongFit UE-10,MekongFit UE-17,MekongFit UE-02 + MekongFit UE-10 → MekongFit UE-17
frozenset({'UrbanVN UE-10'}),frozenset({'PhoenixWear UE-06'}),0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.33333333333333337,140.66666666666669,1.0,0.0023528222636508616,1.4964454976303319,1.0,0.3333333333333333,0.33174980205859067,0.6666666666666667,Performance,UrbanVN UE-10,PhoenixWear UE-06,UrbanVN UE-10 → PhoenixWear UE-06
frozenset({'MekongFit UE-17'}),"frozenset({'MekongFit UE-02', 'MekongFit UE-10'})",0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.33333333333333337,140.66666666666669,1.0,0.0023528222636508616,1.4964454976303319,1.0,0.3333333333333333,0.33174980205859067,0.6666666666666667,Performance,MekongFit UE-17,MekongFit UE-02 + MekongFit UE-10,MekongFit UE-17 → MekongFit UE-02 + MekongFit UE-10
frozenset({'MekongFit UE-02'}),"frozenset({'MekongFit UE-17', 'MekongFit UE-10'})",0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.33333333333333337,140.66666666666669,1.0,0.0023528222636508616,1.4964454976303319,1.0,0.3333333333333333,0.33174980205859067,0.6666666666666667,Performance,MekongFit UE-02,MekongFit UE-10 + MekongFit UE-17,MekongFit UE-02 → MekongFit UE-10 + MekongFit UE-17
frozenset({'DragonWear UE-11'}),frozenset({'LotusWear UE-63'}),0.002369668246445498,0.009478672985781991,0.002369668246445498,1.0,105.49999999999999,1.0,0.0023472069360526496,inf,0.9928741092636579,0.25,1.0,0.625,Performance,DragonWear UE-11,LotusWear UE-63,DragonWear UE-11 → LotusWear UE-63
frozenset({'MekongFit UE-15'}),frozenset({'LotusWear UE-16'}),0.004739336492890996,0.004739336492890996,0.002369668246445498,0.5,105.49999999999999,1.0,0.0023472069360526496,1.990521327014218,0.9952380952380953,0.3333333333333333,0.4976190476190476,0.5,Performance,MekongFit UE-15,LotusWear UE-16,MekongFit UE-15 → LotusWear UE-16
frozenset({'LotusWear UE-16'}),frozenset({'MekongFit UE-15'}),0.004739336492890996,0.004739336492890996,0.002369668246445498,0.5,105.49999999999999,1.0,0.0023472069360526496,1.990521327014218,0.9952380952380953,0.3333333333333333,0.4976190476190476,0.5,Performance,LotusWear UE-16,MekongFit UE-15,LotusWear UE-16 → MekongFit UE-15
frozenset({'LotusWear UE-63'}),frozenset({'DragonWear UE-11'}),0.009478672985781991,0.002369668246445498,0.002369668246445498,0.25,105.49999999999999,1.0,0.0023472069360526496,1.330173775671406,1.0,0.25,0.24821852731591448,0.625,Performance,LotusWear UE-63,DragonWear UE-11,LotusWear UE-63 → DragonWear UE-11
frozenset({'LotusWear UE-20'}),frozenset({'MekongFit UE-01'}),0.002369668246445498,0.011848341232227487,0.002369668246445498,1.0,84.4,1.0,0.0023415916084544375,inf,0.990498812351544,0.20000000000000004,1.0,0.6,Performance,LotusWear UE-20,MekongFit UE-01,LotusWear UE-20 → MekongFit UE-01
"frozenset({'MekongFit UE-16', 'VietMotion UE-06'})",frozenset({'MekongFit UE-19'}),0.002369668246445498,0.011848341232227487,0.002369668246445498,1.0,84.4,1.0,0.0023415916084544375,inf,0.990498812351544,0.20000000000000004,1.0,0.6,Performance,MekongFit UE-16 + VietMotion UE-06,MekongFit UE-19,MekongFit UE-16 + VietMotion UE-06 → MekongFit UE-19
frozenset({'MekongFit UE-01'}),frozenset({'LotusWear UE-20'}),0.011848341232227487,0.002369668246445498,0.002369668246445498,0.20000000000000004,84.4,1.0,0.0023415916084544375,1.2470379146919433,1.0,0.20000000000000004,0.19809976247030883,0.6,Performance,MekongFit UE-01,LotusWear UE-20,MekongFit UE-01 → LotusWear UE-20
frozenset({'MekongFit UE-19'}),"frozenset({'MekongFit UE-16', 'VietMotion UE-06'})",0.011848341232227487,0.002369668246445498,0.002369668246445498,0.20000000000000004,84.4,1.0,0.0023415916084544375,1.2470379146919433,1.0,0.20000000000000004,0.19809976247030883,0.6,Performance,MekongFit UE-19,MekongFit UE-16 + VietMotion UE-06,MekongFit UE-19 → MekongFit UE-16 + VietMotion UE-06
frozenset({'SaigonCore UE-07'}),frozenset({'VietMotion UE-10'}),0.002369668246445498,0.014218009478672985,0.002369668246445498,1.0,70.33333333333334,1.0,0.0023359762808562255,inf,0.98812351543943,0.1666666666666667,1.0,0.5833333333333334,Performance,SaigonCore UE-07,VietMotion UE-10,SaigonCore UE-07 → VietMotion UE-10
frozenset({'UrbanVN UE-06'}),frozenset({'HanoiStreet UE-04'}),0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.5,70.33333333333334,1.0,0.0023359762808562255,1.985781990521327,0.9904761904761905,0.25,0.4964200477326969,0.4166666666666667,Performance,UrbanVN UE-06,HanoiStreet UE-04,UrbanVN UE-06 → HanoiStreet UE-04
frozenset({'HanoiStreet UE-14'}),frozenset({'SaigonFlex UE-22'}),0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.5,70.33333333333334,1.0,0.0023359762808562255,1.985781990521327,0.9904761904761905,0.25,0.4964200477326969,0.4166666666666667,Performance,HanoiStreet UE-14,SaigonFlex UE-22,HanoiStreet UE-14 → SaigonFlex UE-22
frozenset({'MekongFit UE-10'}),frozenset({'MekongFit UE-02'}),0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.5,70.33333333333334,1.0,0.0023359762808562255,1.985781990521327,0.9904761904761905,0.25,0.4964200477326969,0.4166666666666667,Performance,MekongFit UE-10,MekongFit UE-02,MekongFit UE-10 → MekongFit UE-02
frozenset({'MekongFit UE-10'}),frozenset({'MekongFit UE-17'}),0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.5,70.33333333333334,1.0,0.0023359762808562255,1.985781990521327,0.9904761904761905,0.25,0.4964200477326969,0.4166666666666667,Performance,MekongFit UE-10,MekongFit UE-17,MekongFit UE-10 → MekongFit UE-17
frozenset({'HanoiStreet UE-04'}),frozenset({'UrbanVN UE-06'}),0.0071090047393364926,0.004739336492890996,0.002369668246445498,0.33333333333333337,70.33333333333334,1.0,0.0023359762808562255,1.4928909952606635,0.9928400954653939,0.25,0.3301587301587302,0.4166666666666667,Performance,HanoiStreet UE-04,UrbanVN UE-06,HanoiStreet UE-04 → UrbanVN UE-06
frozenset({'SaigonFlex UE-22'}),frozenset({'HanoiStreet UE-14'}),0.0071090047393364926,0.004739336492890996,0.002369668246445498,0.33333333333333337,70.33333333333334,1.0,0.0023359762808562255,1.4928909952606635,0.9928400954653939,0.25,0.3301587301587302,0.4166666666666667,Performance,SaigonFlex UE-22,HanoiStreet UE-14,SaigonFlex UE-22 → HanoiStreet UE-14
frozenset({'MekongFit UE-02'}),frozenset({'MekongFit UE-10'}),0.0071090047393364926,0.004739336492890996,0.002369668246445498,0.33333333333333337,70.33333333333334,1.0,0.0023359762808562255,1.4928909952606635,0.9928400954653939,0.25,0.3301587301587302,0.4166666666666667,Performance,MekongFit UE-02,MekongFit UE-10,MekongFit UE-02 → MekongFit UE-10
frozenset({'MekongFit UE-17'}),frozenset({'MekongFit UE-10'}),0.0071090047393364926,0.004739336492890996,0.002369668246445498,0.33333333333333337,70.33333333333334,1.0,0.0023359762808562255,1.4928909952606635,0.9928400954653939,0.25,0.3301587301587302,0.4166666666666667,Performance,MekongFit UE-17,MekongFit UE-10,MekongFit UE-17 → MekongFit UE-10
frozenset({'LotusWear UE-54'}),frozenset({'PhoenixWear UE-22'}),0.002369668246445498,0.016587677725118485,0.002369668246445498,1.0,60.28571428571428,1.0,0.0023303609532580134,inf,0.985748218527316,0.14285714285714285,1.0,0.5714285714285714,Performance,LotusWear UE-54,PhoenixWear UE-22,LotusWear UE-54 → PhoenixWear UE-22
frozenset({'MekongFit UE-32'}),frozenset({'MekongFit UE-09'}),0.002369668246445498,0.016587677725118485,0.002369668246445498,1.0,60.28571428571428,1.0,0.0023303609532580134,inf,0.985748218527316,0.14285714285714285,1.0,0.5714285714285714,Performance,MekongFit UE-32,MekongFit UE-09,MekongFit UE-32 → MekongFit UE-09
frozenset({'PhoenixWear UE-12'}),frozenset({'PhoenixWear UE-22'}),0.002369668246445498,0.016587677725118485,0.002369668246445498,1.0,60.28571428571428,1.0,0.0023303609532580134,inf,0.985748218527316,0.14285714285714285,1.0,0.5714285714285714,Performance,PhoenixWear UE-12,PhoenixWear UE-22,PhoenixWear UE-12 → PhoenixWear UE-22
frozenset({'LotusWear UE-26'}),frozenset({'HanoiStreet UE-24'}),0.002369668246445498,0.018957345971563982,0.002369668246445498,1.0,52.74999999999999,1.0,0.0023247456256598013,inf,0.983372921615202,0.125,1.0,0.5625,Performance,LotusWear UE-26,HanoiStreet UE-24,LotusWear UE-26 → HanoiStreet UE-24
frozenset({'LotusWear UE-42'}),frozenset({'HanoiStreet UE-24'}),0.002369668246445498,0.018957345971563982,0.002369668246445498,1.0,52.74999999999999,1.0,0.0023247456256598013,inf,0.983372921615202,0.125,1.0,0.5625,Performance,LotusWear UE-42,HanoiStreet UE-24,LotusWear UE-42 → HanoiStreet UE-24
frozenset({'SaigonCore UE-21'}),frozenset({'HanoiStreet UE-24'}),0.002369668246445498,0.018957345971563982,0.002369668246445498,1.0,52.74999999999999,1.0,0.0023247456256598013,inf,0.983372921615202,0.125,1.0,0.5625,Performance,SaigonCore UE-21,HanoiStreet UE-24,SaigonCore UE-21 → HanoiStreet UE-24
frozenset({'LotusWear UE-70'}),frozenset({'UrbanVN UE-20'}),0.004739336492890996,0.009478672985781991,0.002369668246445498,0.5,52.74999999999999,1.0,0.0023247456256598013,1.981042654028436,0.9857142857142858,0.2,0.4952153110047847,0.375,Performance,LotusWear UE-70,UrbanVN UE-20,LotusWear UE-70 → UrbanVN UE-20
frozenset({'UrbanVN UE-20'}),frozenset({'LotusWear UE-70'}),0.009478672985781991,0.004739336492890996,0.002369668246445498,0.25,52.74999999999999,1.0,0.0023247456256598013,1.3270142180094786,0.9904306220095694,0.2,0.24642857142857144,0.375,Performance,UrbanVN UE-20,LotusWear UE-70,UrbanVN UE-20 → LotusWear UE-70
frozenset({'MekongFit UE-17'}),frozenset({'MekongFit UE-02'}),0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,MekongFit UE-17,MekongFit UE-02,MekongFit UE-17 → MekongFit UE-02
frozenset({'MekongFit UE-02'}),frozenset({'MekongFit UE-17'}),0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,MekongFit UE-02,MekongFit UE-17,MekongFit UE-02 → MekongFit UE-17
frozenset({'MekongFit UE-02'}),frozenset({'MekongFit UE-24'}),0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,MekongFit UE-02,MekongFit UE-24,MekongFit UE-02 → MekongFit UE-24
frozenset({'MekongFit UE-24'}),frozenset({'MekongFit UE-02'}),0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,MekongFit UE-24,MekongFit UE-02,MekongFit UE-24 → MekongFit UE-02
"frozenset({'UrbanVN UE-24', 'HanoiStreet UE-36'})",frozenset({'HanoiStreet UE-39'}),0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,HanoiStreet UE-36 + UrbanVN UE-24,HanoiStreet UE-39,HanoiStreet UE-36 + UrbanVN UE-24 → HanoiStreet UE-39
frozenset({'HanoiStreet UE-39'}),"frozenset({'UrbanVN UE-24', 'HanoiStreet UE-36'})",0.0071090047393364926,0.0071090047393364926,0.002369668246445498,0.33333333333333337,46.88888888888889,1.0,0.0023191302980615893,1.4893364928909953,0.9856801909307876,0.20000000000000004,0.3285600636435959,0.33333333333333337,Performance,HanoiStreet UE-39,HanoiStreet UE-36 + UrbanVN UE-24,HanoiStreet UE-39 → HanoiStreet UE-36 + UrbanVN UE-24
frozenset({'MekongFit UE-16'}),frozenset({'MekongFit UE-19'}),0.004739336492890996,0.011848341232227487,0.002369668246445498,0.5,42.2,1.0,0.002313514970463377,1.9763033175355451,0.980952380952381,0.1666666666666667,0.4940047961630695,0.35000000000000003,Performance,MekongFit UE-16,MekongFit UE-19,MekongFit UE-16 → MekongFit UE-19
frozenset({'MekongFit UE-19'}),frozenset({'MekongFit UE-16'}),0.011848341232227487,0.004739336492890996,0.002369668246445498,0.20000000000000004,42.2,1.0,0.002313514970463377,1.2440758293838863,0.9880095923261392,0.1666666666666667,0.19619047619047625,0.35000000000000003,Performance,MekongFit UE-19,MekongFit UE-16,MekongFit UE-19 → MekongFit UE-16
frozenset({'MekongFit UE-16'}),frozenset({'VietMotion UE-10'}),0.004739336492890996,0.014218009478672985,0.002369668246445498,0.5,35.16666666666667,1.0,0.0023022843152669527,1.971563981042654,0.976190476190476,0.14285714285714285,0.49278846153846156,0.33333333333333337,Performance,MekongFit UE-16,VietMotion UE-10,MekongFit UE-16 → VietMotion UE-10
frozenset({'VietMotion UE-24'}),frozenset({'LotusWear UE-63'}),0.0071090047393364926,0.009478672985781991,0.002369668246445498,0.33333333333333337,35.16666666666667,1.0,0.0023022843152669527,1.4857819905213272,0.9785202863961813,0.16666666666666666,0.3269537480063796,0.2916666666666667,Performance,VietMotion UE-24,LotusWear UE-63,VietMotion UE-24 → LotusWear UE-63
frozenset({'UrbanVN UE-21'}),frozenset({'UrbanVN UE-20'}),0.0071090047393364926,0.009478672985781991,0.002369668246445498,0.33333333333333337,35.16666666666667,1.0,0.0023022843152669527,1.4857819905213272,0.9785202863961813,0.16666666666666666,0.3269537480063796,0.2916666666666667,Performance,UrbanVN UE-21,UrbanVN UE-20,UrbanVN UE-21 → UrbanVN UE-20
frozenset({'LotusWear UE-63'}),frozenset({'VietMotion UE-24'}),0.009478672985781991,0.0071090047393364926,0.002369668246445498,0.25,35.16666666666667,1.0,0.0023022843152669527,1.3238546603475514,0.9808612440191387,0.16666666666666666,0.24463007159904537,0.2916666666666667,Performance,LotusWear UE-63,VietMotion UE-24,LotusWear UE-63 → VietMotion UE-24
frozenset({'UrbanVN UE-20'}),frozenset({'UrbanVN UE-21'}),0.009478672985781991,0.0071090047393364926,0.002369668246445498,0.25,35.16666666666667,1.0,0.0023022843152669527,1.3238546603475514,0.9808612440191387,0.16666666666666666,0.24463007159904537,0.2916666666666667,Performance,UrbanVN UE-20,UrbanVN UE-21,UrbanVN UE-20 → UrbanVN UE-21
frozenset({'LotusWear UE-25'}),frozenset({'UrbanVN UE-13'}),0.002369668246445498,0.03317535545023697,0.002369668246445498,1.0,30.14285714285714,1.0,0.0022910536600705285,inf,0.9691211401425177,0.07142857142857141,1.0,0.5357142857142857,Performance,LotusWear UE-25,UrbanVN UE-13,LotusWear UE-25 → UrbanVN UE-13
frozenset({'LotusWear UE-29'}),frozenset({'MekongFit UE-07'}),0.002369668246445498,0.035545023696682464,0.002369668246445498,1.0,28.133333333333333,1.0,0.0022854383324723165,inf,0.9667458432304037,0.06666666666666667,1.0,0.5333333333333333,Performance,LotusWear UE-29,MekongFit UE-07,LotusWear UE-29 → MekongFit UE-07
