customer_id,Recency,Frequency,Monetary,R_Rank,F_Rank,M_Rank,R_Score,F_Score,M_Score,Segment
74510,418,1,83996.5,27817.0,1.0,35989.0,High,Low,High,Key Potential Customer
74511,1233,1,2069.44,5215.0,1.0,634.0,Low,Low,Low,Lost
74514,1070,1,18910.9,7945.0,1.0,12528.0,Low,Low,Low,Lost
74518,296,2,63966.600000000006,31314.0,22924.0,31043.0,High,Low,High,Key Potential Customer
74519,151,7,178758.04,41900.0,47928.0,46597.0,High,High,High,Key Valuable Customer
74520,29,2,28757.1,48443.0,22924.0,17745.0,High,Low,Low,General Potential Customer
74521,950,2,42468.96000000001,11265.0,22924.0,23823.0,Low,Low,Low,Lost
74522,28,4,71553.5,48470.0,40491.0,33066.0,High,High,High,Key Valuable Customer
74523,676,1,71085.36,17570.0,1.0,32960.0,Low,Low,High,Key At Risk Customer
74537,1001,1,5798.61,9512.0,1.0,3411.0,Low,Low,Low,Lost
74550,1140,1,4805.09,6939.0,1.0,2584.0,Low,Low,Low,Lost
74555,83,1,42790.11,45963.0,1.0,23944.0,High,Low,Low,General Potential Customer
74557,113,2,7125.5,44291.0,22924.0,4465.0,High,Low,Low,General Potential Customer
74558,480,1,79917.14,26193.0,1.0,35092.0,High,Low,High,Key Potential Customer
74563,577,6,143896.96000000002,22098.0,46492.0,44273.0,Low,High,High,Key Loyal Customer
74564,4,6,100070.01999999999,49819.0,46492.0,39078.0,High,High,High,Key Valuable Customer
74565,130,6,262440.78,43074.0,46492.0,49033.0,High,High,High,Key Valuable Customer
74566,197,3,84115.73000000001,38729.0,34108.0,36026.0,High,High,High,Key Valuable Customer
74567,283,2,15622.53,32089.0,22924.0,10593.0,High,Low,Low,General Potential Customer
74572,642,1,25656.0,18738.0,1.0,16210.0,Low,Low,Low,Lost
74580,137,1,102276.96,42649.0,1.0,39447.0,High,Low,High,Key Potential Customer
74582,826,2,35281.89,14980.0,22924.0,20788.0,Low,Low,Low,Lost
74584,234,1,43440.66,35854.0,1.0,24190.0,High,Low,Low,General Potential Customer
74587,1120,2,63994.66,7212.0,22924.0,31052.0,Low,Low,High,Key At Risk Customer
74593,352,2,77657.55,29483.0,22924.0,34559.0,High,Low,High,Key Potential Customer
74594,496,1,64304.45,25516.0,1.0,31152.0,High,Low,High,Key Potential Customer
74602,900,1,13700.87,12898.0,1.0,9445.0,Low,Low,Low,Lost
74604,762,1,5847.28,16092.0,1.0,3456.0,Low,Low,Low,Lost
74614,848,1,27032.18,14488.0,1.0,16895.0,Low,Low,Low,Lost
74615,505,1,19680.09,25195.0,1.0,12931.0,High,Low,Low,General Potential Customer
74621,1220,2,88525.08,5602.0,22924.0,36957.0,Low,Low,High,Key At Risk Customer
74622,110,1,86697.89,44507.0,1.0,36575.0,High,Low,High,Key Potential Customer
74623,431,2,64549.69,27489.0,22924.0,31220.0,High,Low,High,Key Potential Customer
74625,154,1,11710.68,41638.0,1.0,8021.0,High,Low,Low,General Potential Customer
74628,1419,1,19518.79,486.0,1.0,12836.0,Low,Low,Low,Lost
74638,112,1,12621.29,44355.0,1.0,8669.0,High,Low,Low,General Potential Customer
74639,1409,1,23538.98,632.0,1.0,15018.0,Low,Low,Low,Lost
74643,685,1,14279.74,17353.0,1.0,9781.0,Low,Low,Low,Lost
74644,654,1,23983.24,18226.0,1.0,15256.0,Low,Low,Low,Lost
74646,263,2,53681.399999999994,33817.0,22924.0,27889.0,High,Low,High,Key Potential Customer
74648,750,2,24651.73,16261.0,22924.0,15617.0,Low,Low,Low,Lost
74651,825,3,102683.98,15023.0,34108.0,39518.0,Low,High,High,Key Loyal Customer
74653,1011,3,84016.63,8976.0,34108.0,35998.0,Low,High,High,Key Loyal Customer
74654,560,1,8713.38,22811.0,1.0,5676.0,Low,Low,Low,Lost
74655,190,3,96715.93,39222.0,34108.0,38525.0,High,High,High,Key Valuable Customer
74656,475,1,70493.22,26324.0,1.0,32801.0,High,Low,High,Key Potential Customer
74657,597,2,12779.69,20998.0,22924.0,8777.0,Low,Low,Low,Lost
74669,417,3,36306.840000000004,27850.0,34108.0,21285.0,High,High,Low,General Valuable Customer
74672,3,4,106528.24,49945.0,40491.0,40111.0,High,High,High,Key Valuable Customer
74673,6,2,44952.24,49653.0,22924.0,24743.0,High,Low,Low,General Potential Customer
74674,342,6,218182.88,29693.0,46492.0,48090.0,High,High,High,Key Valuable Customer
74675,412,6,270718.39,27944.0,46492.0,49162.0,High,High,High,Key Valuable Customer
74676,936,2,48437.94,11809.0,22924.0,26042.0,Low,Low,High,Key At Risk Customer
74677,1022,2,77958.42,8614.0,22924.0,34625.0,Low,Low,High,Key At Risk Customer
74678,373,6,152329.79,28903.0,46492.0,44929.0,High,High,High,Key Valuable Customer
74680,865,3,132097.77000000002,13931.0,34108.0,43205.0,Low,High,High,Key Loyal Customer
74682,250,5,106032.73,34750.0,44141.0,40040.0,High,High,High,Key Valuable Customer
74683,305,5,168169.84999999998,30986.0,44141.0,45986.0,High,High,High,Key Valuable Customer
74684,806,1,15454.74,15374.0,1.0,10493.0,Low,Low,Low,Lost
74685,1134,1,24575.18,7009.0,1.0,15570.0,Low,Low,Low,Lost
74686,214,4,190704.48,37445.0,40491.0,47145.0,High,High,High,Key Valuable Customer
74688,1263,2,59296.71,4488.0,22924.0,29664.0,Low,Low,High,Key At Risk Customer
74689,449,3,60584.37,27067.0,34108.0,30067.0,High,High,High,Key Valuable Customer
74690,566,4,175111.99,22529.0,40491.0,46411.0,Low,High,High,Key Loyal Customer
74692,517,3,43324.04,24775.0,34108.0,24142.0,Low,High,Low,General Loyal Customer
74693,406,5,68470.26,28048.0,44141.0,32305.0,High,High,High,Key Valuable Customer
74694,872,4,103848.17,13746.0,40491.0,39704.0,Low,High,High,Key Loyal Customer
74695,1310,1,4541.9,3141.0,1.0,2357.0,Low,Low,Low,Lost
74698,976,3,83504.55,10424.0,34108.0,35881.0,Low,High,High,Key Loyal Customer
74699,155,4,113326.59,41590.0,40491.0,41067.0,High,High,High,Key Valuable Customer
74705,650,1,20635.03,18390.0,1.0,13485.0,Low,Low,Low,Lost
74718,69,5,166892.63,46595.0,44141.0,45906.0,High,High,High,Key Valuable Customer
74719,1261,1,6582.98,4531.0,1.0,4089.0,Low,Low,Low,Lost
74720,101,3,70276.83,44972.0,34108.0,32747.0,High,High,High,Key Valuable Customer
74721,1289,2,27249.760000000002,3752.0,22924.0,17011.0,Low,Low,Low,Lost
74723,142,2,31325.870000000003,42400.0,22924.0,18989.0,High,Low,Low,General Potential Customer
74724,383,3,100668.19,28568.0,34108.0,39180.0,High,High,High,Key Valuable Customer
74725,82,2,97673.12,46021.0,22924.0,38666.0,High,Low,High,Key Potential Customer
74727,126,2,127185.5,43329.0,22924.0,42716.0,High,Low,High,Key Potential Customer
74728,262,4,141309.46,33906.0,40491.0,44066.0,High,High,High,Key Valuable Customer
74729,251,3,188937.30000000002,34675.0,34108.0,47078.0,High,High,High,Key Valuable Customer
74730,584,2,83898.95,21582.0,22924.0,35971.0,Low,Low,High,Key At Risk Customer
74731,199,5,86131.48,38582.0,44141.0,36442.0,High,High,High,Key Valuable Customer
74732,1281,2,100525.64,4037.0,22924.0,39156.0,Low,Low,High,Key At Risk Customer
74733,196,3,97801.34,38814.0,34108.0,38689.0,High,High,High,Key Valuable Customer
74734,186,5,192024.78,39549.0,44141.0,47190.0,High,High,High,Key Valuable Customer
74735,378,1,1474.15,28713.0,1.0,325.0,High,Low,Low,General Potential Customer
74736,196,5,108842.29000000001,38814.0,44141.0,40434.0,High,High,High,Key Valuable Customer
74737,96,2,42420.810000000005,45322.0,22924.0,23800.0,High,Low,Low,General Potential Customer
74746,884,1,5914.19,13355.0,1.0,3513.0,Low,Low,Low,Lost
74747,831,2,120338.54000000001,14864.0,22924.0,41970.0,Low,Low,High,Key At Risk Customer
74758,1223,2,25471.16,5454.0,22924.0,16109.0,Low,Low,Low,Lost
74760,1378,1,12370.7,1186.0,1.0,8497.0,Low,Low,Low,Lost
74761,671,2,159193.41,17747.0,22924.0,45410.0,Low,Low,High,Key At Risk Customer
74765,635,4,47476.37,19323.0,40491.0,25661.0,Low,High,High,Key Loyal Customer
74766,102,5,173681.05,44920.0,44141.0,46315.0,High,High,High,Key Valuable Customer
74773,1259,1,31072.29,4577.0,1.0,18871.0,Low,Low,Low,Lost
74795,557,1,3447.13,22940.0,1.0,1488.0,Low,Low,Low,Lost
74805,1388,1,16795.32,960.0,1.0,11289.0,Low,Low,Low,Lost
74826,653,1,1014.04,18293.0,1.0,132.0,Low,Low,Low,Lost
74827,654,1,7076.44,18226.0,1.0,4431.0,Low,Low,Low,Lost
74828,965,1,44017.68,10773.0,1.0,24406.0,Low,Low,Low,Lost
74829,640,2,65409.57,18971.0,22924.0,31474.0,Low,Low,High,Key At Risk Customer
74830,1443,2,26242.48,175.0,22924.0,16528.0,Low,Low,Low,Lost
74832,908,2,79508.41,12706.0,22924.0,34974.0,Low,Low,High,Key At Risk Customer
74834,178,1,31886.93,40198.0,1.0,19263.0,High,Low,Low,General Potential Customer
74838,281,7,115178.26999999999,32244.0,47928.0,41317.0,High,High,High,Key Valuable Customer
74839,109,1,16906.43,44553.0,1.0,11357.0,High,Low,Low,General Potential Customer
74840,312,1,25191.39,30594.0,1.0,15949.0,High,Low,Low,General Potential Customer
74844,1413,1,25365.34,570.0,1.0,16053.0,Low,Low,Low,Lost
74846,656,1,49206.6,18151.0,1.0,26308.0,Low,Low,High,Key At Risk Customer
74847,167,2,15142.36,40826.0,22924.0,10292.0,High,Low,Low,General Potential Customer
74848,902,1,16829.6,12854.0,1.0,11312.0,Low,Low,Low,Lost
74854,252,1,54133.3,34614.0,1.0,28015.0,High,Low,High,Key Potential Customer
74866,900,1,43924.23,12898.0,1.0,24368.0,Low,Low,Low,Lost
74879,1228,1,15107.82,5337.0,1.0,10271.0,Low,Low,Low,Lost
74880,135,1,68211.25,42812.0,1.0,32231.0,High,Low,High,Key Potential Customer
74883,309,2,31659.82,30700.0,22924.0,19163.0,High,Low,Low,General Potential Customer
74885,1197,1,5193.29,6048.0,1.0,2929.0,Low,Low,Low,Lost
74887,195,2,71741.42,38866.0,22924.0,33121.0,High,Low,High,Key Potential Customer
74904,974,1,13252.68,10557.0,1.0,9135.0,Low,Low,Low,Lost
74907,517,2,82322.54,24775.0,22924.0,35640.0,Low,Low,High,Key At Risk Customer
74919,33,1,12162.62,48261.0,1.0,8352.0,High,Low,Low,General Potential Customer
74921,611,1,26558.36,20382.0,1.0,16681.0,Low,Low,Low,Lost
74922,832,1,50585.04,14841.0,1.0,26824.0,Low,Low,High,Key At Risk Customer
74923,634,5,104052.61,19356.0,44141.0,39742.0,Low,High,High,Key Loyal Customer
74924,856,2,184575.84,14152.0,22924.0,46862.0,Low,Low,High,Key At Risk Customer
74925,539,3,219877.22,23817.0,34108.0,48131.0,Low,High,High,Key Loyal Customer
74926,217,2,47224.05,37101.0,22924.0,25587.0,High,Low,High,Key Potential Customer
74939,464,3,152753.22999999998,26650.0,34108.0,44961.0,High,High,High,Key Valuable Customer
74940,154,4,109248.95,41638.0,40491.0,40499.0,High,High,High,Key Valuable Customer
74941,250,3,151909.35,34750.0,34108.0,44894.0,High,High,High,Key Valuable Customer
74967,224,1,45164.22,36581.0,1.0,24831.0,High,Low,Low,General Potential Customer
74971,1261,1,8220.33,4531.0,1.0,5300.0,Low,Low,Low,Lost
74972,374,1,49711.93,28860.0,1.0,26504.0,High,Low,High,Key Potential Customer
74976,1267,1,3099.53,4379.0,1.0,1221.0,Low,Low,Low,Lost
74980,500,1,28226.0,25362.0,1.0,17524.0,High,Low,Low,General Potential Customer
74982,755,1,816.53,16194.0,1.0,75.0,Low,Low,Low,Lost
74983,1186,1,4914.72,6301.0,1.0,2688.0,Low,Low,Low,Lost
74984,1312,1,50566.44,3017.0,1.0,26817.0,Low,Low,High,Key At Risk Customer
74985,620,1,59564.55,19896.0,1.0,29753.0,Low,Low,High,Key At Risk Customer
74986,1190,1,1597.6,6204.0,1.0,391.0,Low,Low,Low,Lost
75002,854,1,4425.31,14271.0,1.0,2236.0,Low,Low,Low,Lost
75003,852,1,16408.84,14400.0,1.0,11063.0,Low,Low,Low,Lost
75005,1285,1,8647.17,3871.0,1.0,5623.0,Low,Low,Low,Lost
75006,687,3,44988.340000000004,17320.0,34108.0,24760.0,Low,High,Low,General Loyal Customer
75021,1113,1,14667.38,7303.0,1.0,10008.0,Low,Low,Low,Lost
75037,501,1,9655.96,25327.0,1.0,6459.0,High,Low,Low,General Potential Customer
75041,167,1,22426.21,40826.0,1.0,14430.0,High,Low,Low,General Potential Customer
75049,1047,1,1162.02,8215.0,1.0,204.0,Low,Low,Low,Lost
75052,1049,1,7917.28,8173.0,1.0,5079.0,Low,Low,Low,Lost
75054,1115,2,4105.72,7272.0,22924.0,1996.0,Low,Low,Low,Lost
75060,1145,2,99638.22,6857.0,22924.0,39004.0,Low,Low,High,Key At Risk Customer
75062,1313,1,25586.3,2974.0,1.0,16178.0,Low,Low,Low,Lost
75064,233,3,90096.52,35919.0,34108.0,37289.0,High,High,High,Key Valuable Customer
75066,234,2,56445.74,35854.0,22924.0,28739.0,High,Low,High,Key Potential Customer
75067,918,1,5322.73,12332.0,1.0,3010.0,Low,Low,Low,Lost
75068,649,1,23773.78,18432.0,1.0,15144.0,Low,Low,Low,Lost
75069,274,4,61162.5,33101.0,40491.0,30252.0,High,High,High,Key Valuable Customer
75070,1014,1,6870.79,8861.0,1.0,4276.0,Low,Low,Low,Lost
75071,336,1,25268.37,29891.0,1.0,15992.0,High,Low,Low,General Potential Customer
75072,630,2,83845.65000000001,19469.0,22924.0,35955.0,Low,Low,High,Key At Risk Customer
75074,519,2,14528.220000000001,24635.0,22924.0,9937.0,Low,Low,Low,Lost
75078,889,1,78742.51,13225.0,1.0,34817.0,Low,Low,High,Key At Risk Customer
75079,1301,1,20025.45,3419.0,1.0,13123.0,Low,Low,Low,Lost
75104,583,1,10015.06,21657.0,1.0,6703.0,Low,Low,Low,Lost
75106,927,1,55499.2,12064.0,1.0,28429.0,Low,Low,High,Key At Risk Customer
75108,615,2,7864.3,20116.0,22924.0,5032.0,Low,Low,Low,Lost
75110,251,2,76647.31,34675.0,22924.0,34310.0,High,Low,High,Key Potential Customer
75112,1127,1,4605.28,7130.0,1.0,2427.0,Low,Low,Low,Lost
75116,1131,1,6653.58,7057.0,1.0,4131.0,Low,Low,Low,Lost
75120,198,2,21415.9,38659.0,22924.0,13888.0,High,Low,Low,General Potential Customer
75121,882,2,28993.78,13467.0,22924.0,17853.0,Low,Low,Low,Lost
75122,1365,1,41716.71,1643.0,1.0,23539.0,Low,Low,Low,Lost
75129,1158,1,56291.28,6673.0,1.0,28690.0,Low,Low,High,Key At Risk Customer
75132,698,1,26741.33,17202.0,1.0,16766.0,Low,Low,Low,Lost
75142,884,1,4229.57,13355.0,1.0,2085.0,Low,Low,Low,Lost
75143,531,4,105322.59,24116.0,40491.0,39930.0,Low,High,High,Key Loyal Customer
75144,427,5,208532.21000000002,27621.0,44141.0,47795.0,High,High,High,Key Valuable Customer
75145,20,7,79960.46,48763.0,47928.0,35112.0,High,High,High,Key Valuable Customer
75146,211,13,522372.18,37843.0,50059.0,50158.0,High,High,High,Key Valuable Customer
75149,209,3,137801.84,37926.0,34108.0,43753.0,High,High,High,Key Valuable Customer
75151,47,6,230377.08000000002,47626.0,46492.0,48386.0,High,High,High,Key Valuable Customer
75165,231,1,12835.75,36044.0,1.0,8829.0,High,Low,Low,General Potential Customer
75166,1303,1,17273.76,3367.0,1.0,11581.0,Low,Low,Low,Lost
75169,107,1,24716.3,44664.0,1.0,15659.0,High,Low,Low,General Potential Customer
75188,116,9,214766.33,44138.0,49335.0,47980.0,High,High,High,Key Valuable Customer
75189,147,4,58777.44,42147.0,40491.0,29511.0,High,High,High,Key Valuable Customer
75190,571,3,57946.75,22324.0,34108.0,29239.0,Low,High,High,Key Loyal Customer
75191,247,6,142989.40000000002,35017.0,46492.0,44205.0,High,High,High,Key Valuable Customer
75192,62,5,80694.38,47023.0,44141.0,35302.0,High,High,High,Key Valuable Customer
75194,56,5,350915.74000000005,47280.0,44141.0,49826.0,High,High,High,Key Valuable Customer
75196,232,7,367353.73,35982.0,47928.0,49888.0,High,High,High,Key Valuable Customer
75197,650,4,155695.12,18390.0,40491.0,45188.0,Low,High,High,Key Loyal Customer
75198,201,2,69129.1,38418.0,22924.0,32470.0,High,Low,High,Key Potential Customer
75199,230,3,65169.46000000001,36115.0,34108.0,31405.0,High,High,High,Key Valuable Customer
75200,982,2,32895.94,10147.0,22924.0,19736.0,Low,Low,Low,Lost
75201,873,1,12328.92,13712.0,1.0,8473.0,Low,Low,Low,Lost
75202,838,3,45020.67,14720.0,34108.0,24772.0,Low,High,Low,General Loyal Customer
75204,137,3,65254.28,42649.0,34108.0,31429.0,High,High,High,Key Valuable Customer
75205,138,3,198965.73,42587.0,34108.0,47458.0,High,High,High,Key Valuable Customer
75207,350,1,51770.16,29522.0,1.0,27261.0,High,Low,High,Key Potential Customer
75213,237,1,27627.54,35680.0,1.0,17208.0,High,Low,Low,General Potential Customer
75218,296,2,78625.84000000001,31314.0,22924.0,34782.0,High,Low,High,Key Potential Customer
75219,133,3,118036.49,42905.0,34108.0,41682.0,High,High,High,Key Valuable Customer
75222,662,6,101160.15000000001,17912.0,46492.0,39268.0,Low,High,High,Key Loyal Customer
75233,1323,1,8950.2,2676.0,1.0,5908.0,Low,Low,Low,Lost
75234,127,3,145853.34999999998,43282.0,34108.0,44437.0,High,High,High,Key Valuable Customer
75236,803,1,24199.44,15421.0,1.0,15367.0,Low,Low,Low,Lost
75237,640,1,26934.48,18971.0,1.0,16853.0,Low,Low,Low,Lost
75248,1437,1,23016.15,227.0,1.0,14758.0,Low,Low,Low,Lost
75264,659,1,42205.73,18046.0,1.0,23716.0,Low,Low,Low,Lost
75266,87,1,47832.66,45824.0,1.0,25795.0,High,Low,High,Key Potential Customer
75272,533,1,4388.18,24048.0,1.0,2203.0,Low,Low,Low,Lost
75293,274,1,19925.19,33101.0,1.0,13073.0,High,Low,Low,General Potential Customer
75294,172,2,29417.35,40483.0,22924.0,18046.0,High,Low,Low,General Potential Customer
75297,870,1,12018.3,13804.0,1.0,8237.0,Low,Low,Low,Lost
75298,302,4,156240.84,31080.0,40491.0,45226.0,High,High,High,Key Valuable Customer
75299,933,1,58765.9,11898.0,1.0,29508.0,Low,Low,High,Key At Risk Customer
75300,10,2,19623.03,49428.0,22924.0,12896.0,High,Low,Low,General Potential Customer
75302,16,3,39291.130000000005,49012.0,34108.0,22532.0,High,High,Low,General Valuable Customer
75310,406,2,119775.02,28048.0,22924.0,41896.0,High,Low,High,Key Potential Customer
75314,334,3,70583.88,29950.0,34108.0,32830.0,High,High,High,Key Valuable Customer
75317,393,2,78270.52,28373.0,22924.0,34700.0,High,Low,High,Key Potential Customer
75318,339,1,46875.4,29783.0,1.0,25449.0,High,Low,High,Key Potential Customer
75321,221,3,170284.3,36788.0,34108.0,46125.0,High,High,High,Key Valuable Customer
75323,685,1,11638.61,17353.0,1.0,7963.0,Low,Low,Low,Lost
75324,1342,1,25285.52,2223.0,1.0,16006.0,Low,Low,Low,Lost
75326,65,1,45253.32,46803.0,1.0,24862.0,High,Low,Low,General Potential Customer
75334,612,1,72526.37,20294.0,1.0,33310.0,Low,Low,High,Key At Risk Customer
75335,112,2,65903.8,44355.0,22924.0,31605.0,High,Low,High,Key Potential Customer
75337,301,4,114212.63,31104.0,40491.0,41181.0,High,High,High,Key Valuable Customer
75338,1054,2,58424.70999999999,8114.0,22924.0,29398.0,Low,Low,High,Key At Risk Customer
75339,721,1,43005.5,16903.0,1.0,24017.0,Low,Low,Low,Lost
75347,1374,1,14918.04,1317.0,1.0,10153.0,Low,Low,Low,Lost
75348,326,3,165729.88,30143.0,34108.0,45839.0,High,High,High,Key Valuable Customer
75349,85,2,39462.6,45887.0,22924.0,22622.0,High,Low,Low,General Potential Customer
75350,632,1,21943.26,19414.0,1.0,14162.0,Low,Low,Low,Lost
75351,708,1,14484.93,17038.0,1.0,9913.0,Low,Low,Low,Lost
75352,1390,1,12307.42,909.0,1.0,8455.0,Low,Low,Low,Lost
75354,216,1,14292.3,37172.0,1.0,9788.0,High,Low,Low,General Potential Customer
75370,1025,1,7596.8,8559.0,1.0,4804.0,Low,Low,Low,Lost
75386,1443,1,10438.86,175.0,1.0,7057.0,Low,Low,Low,Lost
75393,45,1,91652.26,47678.0,1.0,37607.0,High,Low,High,Key Potential Customer
75396,218,1,11475.6,37056.0,1.0,7845.0,High,Low,Low,General Potential Customer
75397,513,2,71387.54000000001,24950.0,22924.0,33026.0,Low,Low,High,Key At Risk Customer
75398,734,1,3745.88,16644.0,1.0,1702.0,Low,Low,Low,Lost
75402,64,2,5639.54,46874.0,22924.0,3256.0,High,Low,Low,General Potential Customer
75421,1383,1,31335.43,1050.0,1.0,18993.0,Low,Low,Low,Lost
75424,614,2,108703.69,20160.0,22924.0,40416.0,Low,Low,High,Key At Risk Customer
75425,263,2,32059.48,33817.0,22924.0,19345.0,High,Low,Low,General Potential Customer
75426,684,1,20772.66,17377.0,1.0,13564.0,Low,Low,Low,Lost
75427,436,3,62815.78,27378.0,34108.0,30724.0,High,High,High,Key Valuable Customer
75428,105,1,5558.13,44759.0,1.0,3179.0,High,Low,Low,General Potential Customer
75430,54,3,41767.21,47361.0,34108.0,23559.0,High,High,Low,General Valuable Customer
75433,742,1,21958.18,16421.0,1.0,14174.0,Low,Low,Low,Lost
75435,1284,1,42283.31,3908.0,1.0,23747.0,Low,Low,Low,Lost
75440,551,1,8427.06,23267.0,1.0,5462.0,Low,Low,Low,Lost
75443,154,3,149196.81,41638.0,34108.0,44692.0,High,High,High,Key Valuable Customer
75446,577,2,19476.449999999997,22098.0,22924.0,12813.0,Low,Low,Low,Lost
75448,348,2,92473.2,29570.0,22924.0,37771.0,High,Low,High,Key Potential Customer
75449,113,2,104374.17000000001,44291.0,22924.0,39791.0,High,Low,High,Key Potential Customer
75452,572,1,25152.84,22292.0,1.0,15925.0,Low,Low,Low,Lost
75453,528,2,58241.399999999994,24239.0,22924.0,29339.0,Low,Low,High,Key At Risk Customer
75454,912,2,19599.440000000002,12620.0,22924.0,12881.0,Low,Low,Low,Lost
75455,216,3,110850.45,37172.0,34108.0,40725.0,High,High,High,Key Valuable Customer
75457,646,1,25210.6,18559.0,1.0,15959.0,Low,Low,Low,Lost
75459,115,2,51830.83,44181.0,22924.0,27281.0,High,Low,High,Key Potential Customer
75462,269,1,4539.06,33483.0,1.0,2356.0,High,Low,Low,General Potential Customer
75463,1423,2,16715.83,431.0,22924.0,11239.0,Low,Low,Low,Lost
75464,677,2,40524.22,17529.0,22924.0,23080.0,Low,Low,Low,Lost
75466,503,1,51529.76,25260.0,1.0,27172.0,High,Low,High,Key Potential Customer
75467,122,3,82601.74,43856.0,34108.0,35693.0,High,High,High,Key Valuable Customer
75470,333,1,40585.8,29994.0,1.0,23102.0,High,Low,Low,General Potential Customer
75472,365,1,13656.02,29235.0,1.0,9422.0,High,Low,Low,General Potential Customer
75473,888,2,34849.72,13246.0,22924.0,20577.0,Low,Low,Low,Lost
75474,101,1,14405.5,44972.0,1.0,9855.0,High,Low,Low,General Potential Customer
75476,609,3,154397.66,20532.0,34108.0,45089.0,Low,High,High,Key Loyal Customer
75477,562,1,4213.06,22731.0,1.0,2071.0,Low,Low,Low,Lost
